"Calculated Attributes for Layered Navigation (MANAdev)","Calculated Attributes for Layered Navigation (MANAdev)"
"Recalculates attributes used in Layered Navigation","Recalculates attributes used in Layered Navigation"
"Invalid XML File %s","Invalid XML File %s"
" & up"," & up"
"non rated","non rated"
