"Product Tabs","Product Tabs"
"MANAdev Product Tabs","MANAdev Product Tabs"
"Title","Title"
"shown if this block is displayed as tab","shown if this block is displayed as tab"
"Display","Display"
"Position","Position"
"Description","Description"
"Attributes","Attributes"
"Tags","Tags"
"Upsells","Upsells"
"Recurring Profile","Recurring Profile"
"Hide","Hide"
"Show Before Tabs","Show Before Tabs"
"Show As Tab","Show As Tab"
"Show After Tabs","Show After Tabs"
