"Yes, As Button","Yes, As Button"
"Yes, As Icon","Yes, As Icon"
"Yes, As Link","Yes, As Link"
"Number of Grid Columns","Number of Grid Columns"
"Remove from Wishlist","Remove from Wishlist"
"Remove from Compare","Remove from Compare"
"In Wishlist","In Wishlist"
"In Compare","In Compare"
"Compare (%s items)","Compare (%s items)"
"Compare (%s item)","Compare (%s item)"
"Compare","Compare"
"Product Content","Product Content"
