"Tabbed Slider (MANAdev)","Tabbed Slider (MANAdev)"
"Adds one or more sliders with products, CMS Blocks and and other content organized as tabs","Adds one or more sliders with products, CMS Blocks and and other content organized as tabs"
"Custom Settings","Custom Settings"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
